"행정구역","2025년11월_계_총인구수","2025년11월_계_연령구간인구수","2025년11월_계_0~4세","2025년11월_계_5~9세","2025년11월_계_10~14세","2025년11월_계_15~19세","2025년11월_계_20~24세","2025년11월_계_25~29세","2025년11월_계_30~34세","2025년11월_계_35~39세","2025년11월_계_40~44세","2025년11월_계_45~49세","2025년11월_계_50~54세","2025년11월_계_55~59세","2025년11월_계_60~64세","2025년11월_계_65~69세","2025년11월_계_70~74세","2025년11월_계_75~79세","2025년11월_계_80~84세","2025년11월_계_85~89세","2025년11월_계_90~94세","2025년11월_계_95~99세","2025년11월_계_100세 이상","2025년11월_남_총인구수","2025년11월_남_연령구간인구수","2025년11월_남_0~4세","2025년11월_남_5~9세","2025년11월_남_10~14세","2025년11월_남_15~19세","2025년11월_남_20~24세","2025년11월_남_25~29세","2025년11월_남_30~34세","2025년11월_남_35~39세","2025년11월_남_40~44세","2025년11월_남_45~49세","2025년11월_남_50~54세","2025년11월_남_55~59세","2025년11월_남_60~64세","2025년11월_남_65~69세","2025년11월_남_70~74세","2025년11월_남_75~79세","2025년11월_남_80~84세","2025년11월_남_85~89세","2025년11월_남_90~94세","2025년11월_남_95~99세","2025년11월_남_100세 이상","2025년11월_여_총인구수","2025년11월_여_연령구간인구수","2025년11월_여_0~4세","2025년11월_여_5~9세","2025년11월_여_10~14세","2025년11월_여_15~19세","2025년11월_여_20~24세","2025년11월_여_25~29세","2025년11월_여_30~34세","2025년11월_여_35~39세","2025년11월_여_40~44세","2025년11월_여_45~49세","2025년11월_여_50~54세","2025년11월_여_55~59세","2025년11월_여_60~64세","2025년11월_여_65~69세","2025년11월_여_70~74세","2025년11월_여_75~79세","2025년11월_여_80~84세","2025년11월_여_85~89세","2025년11월_여_90~94세","2025년11월_여_95~99세","2025년11월_여_100세 이상"
"경기도 성남시 수정구 (4113100000)","232,337","232,337","5,878","6,823","7,728","8,218","11,426","16,741","18,951","16,537","17,279","16,581","18,701","19,570","19,148","18,025","12,391","8,695","5,608","2,807","973","228","29","117,433","117,433","3,023","3,445","3,891","4,164","5,836","8,897","10,236","8,813","9,192","8,683","9,691","10,027","9,602","8,691","5,792","3,893","2,304","966","237","44","6","114,904","114,904","2,855","3,378","3,837","4,054","5,590","7,844","8,715","7,724","8,087","7,898","9,010","9,543","9,546","9,334","6,599","4,802","3,304","1,841","736","184","23"
"경기도 성남시 중원구 (4113300000)","204,000","204,000","4,926","5,465","6,616","7,372","9,243","14,696","17,085","14,242","14,879","14,235","16,347","17,529","17,582","16,503","10,936","7,618","5,043","2,607","822","213","41","102,653","102,653","2,436","2,809","3,428","3,791","4,649","7,631","9,171","7,747","7,930","7,412","8,420","8,777","8,575","8,111","5,112","3,457","2,069","888","198","33","9","101,347","101,347","2,490","2,656","3,188","3,581","4,594","7,065","7,914","6,495","6,949","6,823","7,927","8,752","9,007","8,392","5,824","4,161","2,974","1,719","624","180","32"
"경기도 성남시 분당구 (4113500000)","469,840","469,840","12,997","18,171","25,854","25,443","22,762","31,154","34,858","32,782","37,964","40,089","41,783","37,088","31,296","27,477","18,030","13,152","9,539","6,055","2,625","639","82","227,550","227,550","6,767","9,222","13,283","12,882","11,392","15,508","17,691","15,755","17,956","18,844","19,906","18,179","15,036","13,382","8,557","5,801","4,121","2,322","770","153","23","242,290","242,290","6,230","8,949","12,571","12,561","11,370","15,646","17,167","17,027","20,008","21,245","21,877","18,909","16,260","14,095","9,473","7,351","5,418","3,733","1,855","486","59"
"경기도 의정부시 (4115000000)","461,481","461,481","11,716","15,303","19,395","20,266","23,430","30,481","32,211","28,455","33,521","34,349","40,679","41,182","37,937","33,263","21,796","16,025","11,864","6,735","2,312","498","63","226,579","226,579","5,977","7,971","9,953","10,452","11,770","15,286","16,657","14,608","17,285","17,451","19,966","19,953","18,527","16,074","9,938","6,906","4,731","2,316","642","105","11","234,902","234,902","5,739","7,332","9,442","9,814","11,660","15,195","15,554","13,847","16,236","16,898","20,713","21,229","19,410","17,189","11,858","9,119","7,133","4,419","1,670","393","52"
"경기도 안양시 (4117000000)","563,349","563,349","16,695","18,487","24,036","25,074","27,009","37,448","45,160","41,431","42,024","41,195","46,642","47,984","45,579","41,021","25,680","16,765","11,269","6,567","2,611","597","75","277,816","277,816","8,566","9,376","12,248","12,951","13,812","19,413","23,325","21,357","21,657","20,198","22,744","23,063","21,824","19,713","12,423","7,716","4,517","2,152","634","117","10","285,533","285,533","8,129","9,111","11,788","12,123","13,197","18,035","21,835","20,074","20,367","20,997","23,898","24,921","23,755","21,308","13,257","9,049","6,752","4,415","1,977","480","65"
"경기도 안양시 만안구 (4117100000)","233,818","233,818","6,311","6,187","7,501","8,736","11,121","15,945","18,851","16,222","15,917","15,544","18,539","20,958","20,979","19,385","12,583","8,521","5,753","3,251","1,214","262","38","116,447","116,447","3,201","3,105","3,865","4,500","5,663","8,349","9,966","8,564","8,575","7,975","9,208","10,133","10,233","9,320","6,032","3,968","2,352","1,064","323","49","2","117,371","117,371","3,110","3,082","3,636","4,236","5,458","7,596","8,885","7,658","7,342","7,569","9,331","10,825","10,746","10,065","6,551","4,553","3,401","2,187","891","213","36"
"경기도 안양시 동안구 (4117300000)","329,531","329,531","10,384","12,300","16,535","16,338","15,888","21,503","26,309","25,209","26,107","25,651","28,103","27,026","24,600","21,636","13,097","8,244","5,516","3,316","1,397","335","37","161,369","161,369","5,365","6,271","8,383","8,451","8,149","11,064","13,359","12,793","13,082","12,223","13,536","12,930","11,591","10,393","6,391","3,748","2,165","1,088","311","68","8","168,162","168,162","5,019","6,029","8,152","7,887","7,739","10,439","12,950","12,416","13,025","13,428","14,567","14,096","13,009","11,243","6,706","4,496","3,351","2,228","1,086","267","29"
"경기도 부천시 (4119000000)","759,599","759,599","16,698","22,232","29,842","32,255","35,611","50,400","55,468","48,681","55,294","56,376","64,352","68,676","69,428","62,707","37,972","24,358","15,831","9,029","3,438","834","117","374,283","374,283","8,494","11,427","15,297","16,494","18,081","25,513","28,992","25,211","28,359","28,367","31,943","32,834","33,392","30,325","18,160","11,229","6,293","2,895","821","142","14","385,316","385,316","8,204","10,805","14,545","15,761","17,530","24,887","26,476","23,470","26,935","28,009","32,409","35,842","36,036","32,382","19,812","13,129","9,538","6,134","2,617","692","103"
"경기도 부천시 원미구 (4119200000)","385,175","385,175","8,625","11,316","15,274","16,630","18,798","27,021","29,536","25,922","28,512","28,600","32,496","34,240","34,419","30,752","18,171","11,302","7,274","4,141","1,678","410","58","188,857","188,857","4,356","5,781","7,863","8,423","9,428","13,390","15,205","13,246","14,441","14,202","15,906","16,379","16,399","15,045","8,798","5,274","2,928","1,326","401","61","5","196,318","196,318","4,269","5,535","7,411","8,207","9,370","13,631","14,331","12,676","14,071","14,398","16,590","17,861","18,020","15,707","9,373","6,028","4,346","2,815","1,277","349","53"
"경기도 부천시 소사구 (4119400000)","225,838","225,838","5,845","7,649","9,655","9,841","9,761","13,109","15,611","14,809","17,640","17,774","18,460","18,579","19,355","18,605","12,027","7,985","4,951","2,836","1,057","251","38","110,508","110,508","2,989","3,970","4,906","4,983","4,963","6,668","8,079","7,581","9,000","8,951","9,245","8,694","9,105","8,712","5,583","3,743","2,042","975","260","53","6","115,330","115,330","2,856","3,679","4,749","4,858","4,798","6,441","7,532","7,228","8,640","8,823","9,215","9,885","10,250","9,893","6,444","4,242","2,909","1,861","797","198","32"
"경기도 부천시 오정구 (4119600000)","148,586","148,586","2,228","3,267","4,913","5,784","7,052","10,270","10,321","7,950","9,142","10,002","13,396","15,857","15,654","13,350","7,774","5,071","3,606","2,052","703","173","21","74,918","74,918","1,149","1,676","2,528","3,088","3,690","5,455","5,708","4,384","4,918","5,214","6,792","7,761","7,888","6,568","3,779","2,212","1,323","594","160","28","3","73,668","73,668","1,079","1,591","2,385","2,696","3,362","4,815","4,613","3,566","4,224","4,788","6,604","8,096","7,766","6,782","3,995","2,859","2,283","1,458","543","145","18"
"경기도 광명시 (4121000000)","291,423","291,423","8,086","9,849","13,373","14,467","14,617","17,911","21,527","19,697","22,335","23,159","25,938","24,286","22,176","20,586","13,700","8,916","5,948","3,261","1,257","290","44","142,635","142,635","4,149","4,977","6,826","7,366","7,580","9,006","11,030","10,128","11,118","11,300","12,745","11,863","10,843","9,536","6,406","4,013","2,310","1,079","298","53","9","148,788","148,788","3,937","4,872","6,547","7,101","7,037","8,905","10,497","9,569","11,217","11,859","13,193","12,423","11,333","11,050","7,294","4,903","3,638","2,182","959","237","35"
"경기도 평택시 (4122000000)","608,863","608,863","20,989","25,572","30,309","28,167","28,251","44,182","52,825","46,170","50,757","49,972","52,182","49,015","41,829","33,086","20,737","14,485","10,869","6,515","2,356","528","67","319,295","319,295","10,693","12,936","15,338","14,462","15,163","25,217","30,180","25,653","27,699","27,005","27,700","25,538","21,906","16,611","9,716","6,378","4,209","2,169","599","113","10","289,568","289,568","10,296","12,636","14,971","13,705","13,088","18,965","22,645","20,517","23,058","22,967","24,482","23,477","19,923","16,475","11,021","8,107","6,660","4,346","1,757","415","57"
"경기도 송탄출장소 (4122200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 안중출장소 (4122400000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 동두천시 (4125000000)","86,601","86,601","1,395","2,224","3,441","3,979","3,953","4,624","4,534","3,853","5,284","5,985","7,671","8,121","8,019","7,504","5,319","4,249","3,501","2,082","677","169","17","43,155","43,155","726","1,139","1,780","1,984","2,065","2,534","2,541","2,025","2,658","3,106","3,951","4,314","4,124","3,711","2,430","1,815","1,316","696","199","36","5","43,446","43,446","669","1,085","1,661","1,995","1,888","2,090","1,993","1,828","2,626","2,879","3,720","3,807","3,895","3,793","2,889","2,434","2,185","1,386","478","133","12"
"경기도 안산시 (4127000000)","613,079","613,079","12,779","16,951","24,207","28,248","35,267","47,680","46,878","36,092","39,965","45,596","57,621","63,157","56,783","42,753","23,187","15,049","10,842","6,629","2,699","583","113","314,076","314,076","6,505","8,657","12,316","14,573","18,300","25,820","26,034","19,938","21,266","23,485","28,907","31,526","29,512","22,223","11,315","6,782","4,126","2,032","628","103","28","299,003","299,003","6,274","8,294","11,891","13,675","16,967","21,860","20,844","16,154","18,699","22,111","28,714","31,631","27,271","20,530","11,872","8,267","6,716","4,597","2,071","480","85"
"경기도 안산시 상록구 (4127100000)","323,124","323,124","5,775","8,482","12,967","15,097","19,486","25,309","23,655","17,308","20,410","24,103","30,911","34,133","30,252","22,572","12,335","8,289","6,271","3,860","1,504","340","65","165,001","165,001","2,930","4,346","6,622","7,674","10,122","13,837","13,225","9,499","10,688","12,465","15,397","17,052","15,830","11,691","5,932","3,698","2,364","1,179","369","63","18","158,123","158,123","2,845","4,136","6,345","7,423","9,364","11,472","10,430","7,809","9,722","11,638","15,514","17,081","14,422","10,881","6,403","4,591","3,907","2,681","1,135","277","47"
"경기도 안산시 단원구 (4127300000)","289,955","289,955","7,004","8,469","11,240","13,151","15,781","22,371","23,223","18,784","19,555","21,493","26,710","29,024","26,531","20,181","10,852","6,760","4,571","2,769","1,195","243","48","149,075","149,075","3,575","4,311","5,694","6,899","8,178","11,983","12,809","10,439","10,578","11,020","13,510","14,474","13,682","10,532","5,383","3,084","1,762","853","259","40","10","140,880","140,880","3,429","4,158","5,546","6,252","7,603","10,388","10,414","8,345","8,977","10,473","13,200","14,550","12,849","9,649","5,469","3,676","2,809","1,916","936","203","38"
"경기도 고양시 (4128000000)","1,060,393","1,060,393","26,556","35,306","47,108","48,767","51,538","69,028","76,129","68,030","77,255","81,138","97,045","97,723","88,456","72,348","43,439","31,362","24,920","16,398","6,251","1,426","170","516,003","516,003","13,651","17,973","24,068","24,817","25,970","34,469","38,350","33,952","38,333","39,402","46,803","47,319","43,518","36,067","20,810","13,320","9,524","5,529","1,794","302","32","544,390","544,390","12,905","17,333","23,040","23,950","25,568","34,559","37,779","34,078","38,922","41,736","50,242","50,404","44,938","36,281","22,629","18,042","15,396","10,869","4,457","1,124","138"
"경기도 고양시 덕양구 (4128100000)","485,906","485,906","13,953","17,313","20,702","19,980","21,846","30,039","36,747","34,253","37,801","36,882","41,959","42,289","39,418","33,577","21,198","15,364","11,831","7,410","2,673","596","75","238,117","238,117","7,153","8,853","10,567","10,114","11,011","15,052","18,385","17,203","19,188","18,482","20,723","20,738","19,505","16,579","10,052","6,582","4,539","2,537","734","109","11","247,789","247,789","6,800","8,460","10,135","9,866","10,835","14,987","18,362","17,050","18,613","18,400","21,236","21,551","19,913","16,998","11,146","8,782","7,292","4,873","1,939","487","64"
"경기도 고양시 일산동구 (4128500000)","296,380","296,380","6,802","9,403","13,041","13,835","14,788","20,944","21,748","18,577","20,843","22,895","27,794","27,937","25,105","19,968","11,409","8,082","6,451","4,392","1,879","439","48","143,688","143,688","3,531","4,744","6,683","7,095","7,327","10,231","10,937","9,239","10,199","10,996","13,284","13,442","12,375","9,986","5,611","3,438","2,472","1,453","539","95","11","152,692","152,692","3,271","4,659","6,358","6,740","7,461","10,713","10,811","9,338","10,644","11,899","14,510","14,495","12,730","9,982","5,798","4,644","3,979","2,939","1,340","344","37"
"경기도 고양시 일산서구 (4128700000)","278,107","278,107","5,801","8,590","13,365","14,952","14,904","18,045","17,634","15,200","18,611","21,361","27,292","27,497","23,933","18,803","10,832","7,916","6,638","4,596","1,699","391","47","134,198","134,198","2,967","4,376","6,818","7,608","7,632","9,186","9,028","7,510","8,946","9,924","12,796","13,139","11,638","9,502","5,147","3,300","2,513","1,539","521","98","10","143,909","143,909","2,834","4,214","6,547","7,344","7,272","8,859","8,606","7,690","9,665","11,437","14,496","14,358","12,295","9,301","5,685","4,616","4,125","3,057","1,178","293","37"
"경기도 과천시 (4129000000)","79,869","79,869","3,471","4,723","4,470","3,646","3,632","4,519","5,727","6,421","6,954","5,915","6,010","5,921","5,776","4,814","2,942","1,990","1,457","922","432","114","13","38,890","38,890","1,765","2,405","2,284","1,846","1,816","2,311","2,726","3,092","3,430","2,933","2,900","2,786","2,844","2,315","1,444","889","596","342","134","31","1","40,979","40,979","1,706","2,318","2,186","1,800","1,816","2,208","3,001","3,329","3,524","2,982","3,110","3,135","2,932","2,499","1,498","1,101","861","580","298","83","12"
"경기도 구리시 (4131000000)","186,015","186,015","4,292","5,841","8,044","8,258","8,871","12,536","13,507","11,503","13,712","14,441","16,230","17,294","16,068","13,670","8,627","5,793","4,172","2,223","765","147","21","92,126","92,126","2,191","3,013","4,129","4,284","4,472","6,343","7,021","5,921","6,989","7,260","7,897","8,341","8,039","6,751","4,127","2,555","1,705","835","210","36","7","93,889","93,889","2,101","2,828","3,915","3,974","4,399","6,193","6,486","5,582","6,723","7,181","8,333","8,953","8,029","6,919","4,500","3,238","2,467","1,388","555","111","14"
"경기도 남양주시 (4136000000)","730,014","730,014","18,684","27,923","39,254","39,496","35,952","41,186","43,191","41,254","56,728","63,585","67,877","62,425","55,062","48,736","33,824","24,081","17,064","9,437","3,318","822","115","360,878","360,878","9,525","14,418","20,067","20,255","18,635","21,084","22,114","20,420","27,860","31,392","34,259","31,377","27,773","23,613","15,741","10,795","7,144","3,302","920","158","26","369,136","369,136","9,159","13,505","19,187","19,241","17,317","20,102","21,077","20,834","28,868","32,193","33,618","31,048","27,289","25,123","18,083","13,286","9,920","6,135","2,398","664","89"
"경기도 풍양출장소 (4136200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 오산시 (4137000000)","248,264","248,264","7,684","10,276","13,805","13,151","12,273","16,359","20,462","19,394","23,298","23,136","22,009","18,777","15,523","12,529","7,682","5,236","3,761","2,058","674","158","19","129,537","129,537","3,996","5,196","7,047","6,784","6,512","9,094","11,568","10,628","12,703","12,348","11,577","9,751","7,946","6,084","3,640","2,321","1,455","690","171","23","3","118,727","118,727","3,688","5,080","6,758","6,367","5,761","7,265","8,894","8,766","10,595","10,788","10,432","9,026","7,577","6,445","4,042","2,915","2,306","1,368","503","135","16"
"경기도 시흥시 (4139000000)","514,945","514,945","16,097","22,178","26,651","25,417","25,247","32,706","37,786","36,428","44,780","44,628","46,332","46,227","40,004","29,594","16,414","10,505","7,433","4,429","1,633","397","59","268,226","268,226","8,269","11,185","13,617","12,990","13,712","17,764","20,637","19,275","23,903","24,068","24,462","23,864","21,349","15,600","8,108","4,807","2,878","1,304","368","56","10","246,719","246,719","7,828","10,993","13,034","12,427","11,535","14,942","17,149","17,153","20,877","20,560","21,870","22,363","18,655","13,994","8,306","5,698","4,555","3,125","1,265","341","49"
"경기도 군포시 (4141000000)","251,738","251,738","5,348","7,088","10,462","11,884","12,892","17,192","18,740","15,555","16,975","18,664","22,351","22,926","22,048","19,328","11,495","7,709","5,628","3,538","1,528","344","43","124,747","124,747","2,765","3,610","5,406","6,150","6,644","9,116","10,077","8,195","8,706","9,215","10,837","11,126","10,642","9,339","5,506","3,506","2,237","1,151","428","81","10","126,991","126,991","2,583","3,478","5,056","5,734","6,248","8,076","8,663","7,360","8,269","9,449","11,514","11,800","11,406","9,989","5,989","4,203","3,391","2,387","1,100","263","33"
"경기도 의왕시 (4143000000)","159,752","159,752","5,369","5,663","6,504","6,758","7,424","10,278","12,593","11,562","11,623","10,715","12,758","14,090","13,904","12,294","7,439","4,639","3,184","1,908","811","205","31","78,912","78,912","2,738","2,954","3,312","3,476","3,856","5,352","6,481","5,866","6,031","5,363","6,066","6,649","6,655","6,011","3,727","2,155","1,351","647","181","35","6","80,840","80,840","2,631","2,709","3,192","3,282","3,568","4,926","6,112","5,696","5,592","5,352","6,692","7,441","7,249","6,283","3,712","2,484","1,833","1,261","630","170","25"
"경기도 하남시 (4145000000)","327,881","327,881","10,949","15,623","18,261","15,319","13,644","19,514","24,351","24,847","30,827","29,106","26,297","23,293","21,803","20,600","14,321","9,419","5,468","2,837","1,079","281","42","162,795","162,795","5,711","8,040","9,128","7,715","6,872","9,557","12,036","12,318","15,506","14,900","13,575","11,594","10,663","9,892","6,801","4,680","2,485","1,003","273","39","7","165,086","165,086","5,238","7,583","9,133","7,604","6,772","9,957","12,315","12,529","15,321","14,206","12,722","11,699","11,140","10,708","7,520","4,739","2,983","1,834","806","242","35"
"경기도 용인시 (4146000000)","1,091,437","1,091,437","29,886","42,826","59,981","61,209","59,280","68,709","70,385","67,325","86,375","95,321","102,132","89,932","72,857","60,345","43,803","34,828","25,503","14,228","5,201","1,155","156","540,415","540,415","15,194","21,842","30,577","31,201","30,845","35,981","36,453","33,805","42,438","46,691","50,649","44,941","36,751","29,154","19,732","15,239","11,173","5,761","1,702","255","31","551,022","551,022","14,692","20,984","29,404","30,008","28,435","32,728","33,932","33,520","43,937","48,630","51,483","44,991","36,106","31,191","24,071","19,589","14,330","8,467","3,499","900","125"
"경기도 용인시 처인구 (4146100000)","282,393","282,393","7,780","10,071","12,877","13,531","14,558","17,797","19,372","17,908","21,878","22,569","24,636","24,504","22,733","19,272","12,868","8,658","6,114","3,505","1,414","311","37","144,442","144,442","3,939","5,128","6,584","6,930","7,795","9,890","10,449","9,662","11,438","11,818","12,808","12,461","11,586","9,670","6,148","4,036","2,456","1,207","384","47","6","137,951","137,951","3,841","4,943","6,293","6,601","6,763","7,907","8,923","8,246","10,440","10,751","11,828","12,043","11,147","9,602","6,720","4,622","3,658","2,298","1,030","264","31"
"경기도 용인시 기흥구 (4146300000)","434,760","434,760","11,110","16,131","23,750","25,101","24,775","28,640","27,266","24,958","32,922","38,242","42,668","37,030","28,511","23,265","17,086","14,107","10,516","5,934","2,178","491","79","213,998","213,998","5,669","8,338","12,138","12,818","12,902","14,948","14,322","12,443","15,996","18,414","20,773","18,414","14,295","10,994","7,596","6,020","4,615","2,420","750","116","17","220,762","220,762","5,441","7,793","11,612","12,283","11,873","13,692","12,944","12,515","16,926","19,828","21,895","18,616","14,216","12,271","9,490","8,087","5,901","3,514","1,428","375","62"
"경기도 용인시 수지구 (4146500000)","374,284","374,284","10,996","16,624","23,354","22,577","19,947","22,272","23,747","24,459","31,575","34,510","34,828","28,398","21,613","17,808","13,849","12,063","8,873","4,789","1,609","353","40","181,975","181,975","5,586","8,376","11,855","11,453","10,148","11,143","11,682","11,700","15,004","16,459","17,068","14,066","10,870","8,490","5,988","5,183","4,102","2,134","568","92","8","192,309","192,309","5,410","8,248","11,499","11,124","9,799","11,129","12,065","12,759","16,571","18,051","17,760","14,332","10,743","9,318","7,861","6,880","4,771","2,655","1,041","261","32"
"경기도 파주시 (4148000000)","524,585","524,585","16,065","22,400","28,275","26,867","24,010","30,626","36,312","36,920","44,041","43,365","46,089","42,366","37,333","31,592","20,393","15,330","11,937","7,304","2,683","602","75","264,358","264,358","8,210","11,475","14,378","13,594","12,735","16,452","18,461","19,173","23,176","22,169","23,455","21,986","18,981","15,721","9,594","6,750","4,716","2,470","710","132","20","260,227","260,227","7,855","10,925","13,897","13,273","11,275","14,174","17,851","17,747","20,865","21,196","22,634","20,380","18,352","15,871","10,799","8,580","7,221","4,834","1,973","470","55"
"경기도 이천시 (4150000000)","223,438","223,438","5,865","7,761","10,644","11,149","10,759","16,100","16,858","14,283","16,407","17,295","18,237","18,578","17,805","15,658","9,995","6,628","5,017","2,934","1,203","223","39","116,670","116,670","3,074","4,006","5,455","5,763","5,782","9,525","9,972","7,579","8,869","8,836","9,596","9,546","9,242","7,983","4,911","3,104","2,040","997","331","45","14","106,768","106,768","2,791","3,755","5,189","5,386","4,977","6,575","6,886","6,704","7,538","8,459","8,641","9,032","8,563","7,675","5,084","3,524","2,977","1,937","872","178","25"
"경기도 안성시 (4155000000)","196,579","196,579","4,487","6,011","8,523","9,041","10,146","11,755","12,320","11,227","13,811","15,246","16,795","17,240","16,608","15,298","10,532","7,062","5,318","3,505","1,343","271","40","101,559","101,559","2,341","3,109","4,351","4,660","5,398","6,549","6,972","6,214","7,476","8,177","8,847","9,082","8,627","7,633","5,189","3,294","2,103","1,151","339","42","5","95,020","95,020","2,146","2,902","4,172","4,381","4,748","5,206","5,348","5,013","6,335","7,069","7,948","8,158","7,981","7,665","5,343","3,768","3,215","2,354","1,004","229","35"
"경기도 김포시 (4157000000)","484,811","484,811","14,768","23,270","30,420","25,562","20,365","26,110","30,217","32,442","45,766","45,940","41,069","35,239","32,230","29,331","20,257","14,444","9,626","5,265","1,965","467","58","241,866","241,866","7,650","11,916","15,368","13,069","10,424","13,345","15,286","15,859","22,757","23,570","21,505","17,792","16,220","14,254","9,410","6,759","4,085","1,956","530","98","13","242,945","242,945","7,118","11,354","15,052","12,493","9,941","12,765","14,931","16,583","23,009","22,370","19,564","17,447","16,010","15,077","10,847","7,685","5,541","3,309","1,435","369","45"
"경기도 화성시 (4159000000)","989,030","989,030","39,528","49,956","62,151","55,045","44,939","64,445","82,901","81,282","95,215","91,577","81,897","68,739","56,927","45,344","27,883","18,143","12,135","7,315","2,921","614","73","512,694","512,694","20,269","25,590","31,607","27,928","23,474","35,049","45,027","42,322","49,444","48,423","43,710","36,309","30,017","23,153","13,704","8,419","4,960","2,472","700","108","9","476,336","476,336","19,259","24,366","30,544","27,117","21,465","29,396","37,874","38,960","45,771","43,154","38,187","32,430","26,910","22,191","14,179","9,724","7,175","4,843","2,221","506","64"
"경기도 화성시동부출장소 (4159200000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 화성시동탄출장소 (4159400000)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"경기도 광주시 (4161000000)","397,363","397,363","11,185","15,602","18,871","17,433","16,462","22,095","25,813","25,920","33,861","33,527","35,131","34,778","32,301","29,106","18,885","12,191","7,919","4,348","1,530","345","60","202,401","202,401","5,683","7,987","9,719","8,856","8,640","11,769","13,753","13,402","17,663","17,761","18,323","17,604","16,265","14,389","9,277","5,768","3,497","1,565","399","65","16","194,962","194,962","5,502","7,615","9,152","8,577","7,822","10,326","12,060","12,518","16,198","15,766","16,808","17,174","16,036","14,717","9,608","6,423","4,422","2,783","1,131","280","44"
"경기도 양주시 (4163000000)","295,771","295,771","10,167","12,462","14,874","14,010","13,867","17,214","20,633","19,577","23,359","23,297","25,794","24,180","21,703","19,660","13,023","9,362","6,887","3,833","1,476","346","47","148,677","148,677","5,256","6,231","7,522","7,040","7,316","9,073","10,696","9,978","12,136","11,859","13,217","12,260","11,147","9,753","6,225","4,259","2,861","1,351","416","70","11","147,094","147,094","4,911","6,231","7,352","6,970","6,551","8,141","9,937","9,599","11,223","11,438","12,577","11,920","10,556","9,907","6,798","5,103","4,026","2,482","1,060","276","36"
"경기도 포천시 (4165000000)","140,501","140,501","2,429","3,242","4,525","5,313","6,156","7,992","7,579","6,220","7,172","8,500","11,865","14,351","15,624","14,992","8,897","6,212","4,758","3,156","1,193","270","55","74,346","74,346","1,225","1,751","2,328","2,803","3,426","4,619","4,398","3,516","3,960","4,560","6,434","7,751","8,541","8,155","4,704","2,905","1,900","1,010","302","39","19","66,155","66,155","1,204","1,491","2,197","2,510","2,730","3,373","3,181","2,704","3,212","3,940","5,431","6,600","7,083","6,837","4,193","3,307","2,858","2,146","891","231","36"
"경기도 여주시 (4167000000)","114,104","114,104","2,179","3,133","4,345","4,658","4,430","5,537","6,028","5,352","6,818","7,836","9,327","10,702","11,562","11,140","8,205","5,170","4,025","2,444","953","228","32","58,156","58,156","1,095","1,599","2,306","2,429","2,435","2,983","3,376","2,856","3,474","4,041","4,839","5,536","5,962","5,710","4,126","2,543","1,672","855","269","47","3","55,948","55,948","1,084","1,534","2,039","2,229","1,995","2,554","2,652","2,496","3,344","3,795","4,488","5,166","5,600","5,430","4,079","2,627","2,353","1,589","684","181","29"
"경기도 연천군 (4180000000)","41,978","41,978","805","1,048","1,311","1,403","1,783","2,430","2,340","1,730","2,012","2,132","2,894","3,558","4,348","4,668","3,201","2,452","1,983","1,285","484","96","15","21,935","21,935","403","541","674","741","1,075","1,530","1,418","999","1,106","1,132","1,615","1,851","2,294","2,386","1,653","1,128","802","418","144","23","2","20,043","20,043","402","507","637","662","708","900","922","731","906","1,000","1,279","1,707","2,054","2,282","1,548","1,324","1,181","867","340","73","13"
"경기도 가평군 (4182000000)","62,200","62,200","1,078","1,408","1,905","2,208","2,323","2,982","2,876","2,499","3,182","3,681","4,730","5,757","6,663","7,207","5,250","3,356","2,698","1,654","594","120","29","31,979","31,979","563","720","954","1,134","1,302","1,722","1,613","1,341","1,676","1,952","2,571","3,003","3,479","3,729","2,662","1,605","1,145","617","158","26","7","30,221","30,221","515","688","951","1,074","1,021","1,260","1,263","1,158","1,506","1,729","2,159","2,754","3,184","3,478","2,588","1,751","1,553","1,037","436","94","22"
